transaction,produktbereich_name,produktbereich_produktbereich-id,produktbereich_label,amount,haushaltsstelle_haushaltsstelle-id,haushaltsstelle_name,haushaltsstelle_label,time_name,time_year,time_month,time_day,time_week,time_yearmonth,time_quarter,time,produktgruppe_produktgruppen-id,produktgruppe_name,produktgruppe_label
889298fbfbe6f99dbf04cd82d94bf018,gesundheit,,Gesundheit,300000,,versorgungsaufwendungen,Versorgungsaufwendungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,infektiologie,Infektiologie
84c0f3762ff703b756647e9a727e4979,gesundheit,,Gesundheit,1791230.709999999962747097015380859375,,personalaufwendungen,Personalaufwendungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,medizinische-dienste-und-hygiene,Medizinische Dienste und Hygiene
7fe441dd64c61896821303f0f543831d,gesundheit,,Gesundheit,1791000,,personalaufwendungen,Personalaufwendungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,medizinische-dienste-und-hygiene,Medizinische Dienste und Hygiene
651b72b38eb0a1a4585e9824ad8e8050,gesundheit,,Gesundheit,2035813.92999999993480741977691650390625,,personalaufwendungen,Personalaufwendungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,kinder-und-jugendmedizin,Kinder- und Jugendmedizin
ab2ce92a85c221cb9c256f1b4b7d201d,gesundheit,,Gesundheit,13000,,abschreibungen,Abschreibungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,kinder-und-jugendmedizin,Kinder- und Jugendmedizin
c492779cb3bc874fea641fc06398d875,gesundheit,,Gesundheit,229000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,kinder-und-jugendmedizin,Kinder- und Jugendmedizin
e96842b2ee141b817c8c9fc04af22480,gesundheit,,Gesundheit,510000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,kinder-und-jugendmedizin,Kinder- und Jugendmedizin
24f413b47d0f47a73b75e581ab92bf88,gesundheit,,Gesundheit,2797000,,personalaufwendungen,Personalaufwendungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,kinder-und-jugendmedizin,Kinder- und Jugendmedizin
fbfcbe123eff54ad6ec54576d3cdef2a,gesundheit,,Gesundheit,6000,,abschreibungen,Abschreibungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,kinder-und-jugendmedizin,Kinder- und Jugendmedizin
817448a4ff28aad4e1cb220ff5691050,gesundheit,,Gesundheit,227000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,kinder-und-jugendmedizin,Kinder- und Jugendmedizin
ba27db648dfca50c116ba676acf0aa46,gesundheit,,Gesundheit,510000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,kinder-und-jugendmedizin,Kinder- und Jugendmedizin
6ee1882018128efec6999e7c4202754b,gesundheit,,Gesundheit,2797000,,personalaufwendungen,Personalaufwendungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,kinder-und-jugendmedizin,Kinder- und Jugendmedizin
443d87a07c2c8a4ecf8ac5de230665dc,gesundheit,,Gesundheit,20136.00999999999839928932487964630126953125,,abschreibungen,Abschreibungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,psychiatrie,Psychiatrie
e43443c5d1ef1f2a9aab39eb94872e0b,gesundheit,,Gesundheit,241358.47000000000116415321826934814453125,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,psychiatrie,Psychiatrie
0a462c5d3e08d48ed3674d2ceda487e1,gesundheit,,Gesundheit,1498792.67999999993480741977691650390625,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,psychiatrie,Psychiatrie
5693d53aca709a6a02b0b79dc6d5061e,gesundheit,,Gesundheit,1478695.4399999999441206455230712890625,,personalaufwendungen,Personalaufwendungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,psychiatrie,Psychiatrie
4aaab5f8781d5df0eeabe82fb943aa76,gesundheit,,Gesundheit,95730.47000000000116415321826934814453125,,versorgungsaufwendungen,Versorgungsaufwendungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,psychiatrie,Psychiatrie
67ebbafe21a79a6d1575582fc741d9b0,gesundheit,,Gesundheit,17000,,abschreibungen,Abschreibungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,psychiatrie,Psychiatrie
1689ff19e1bb710eee520b1c6fbf852e,gesundheit,,Gesundheit,132000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,psychiatrie,Psychiatrie
4408b8786e5da7d52c44ded26112e47f,gesundheit,,Gesundheit,1667000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,psychiatrie,Psychiatrie
8ad34216c418c03078cda8f5276a0f72,gesundheit,,Gesundheit,1542000,,personalaufwendungen,Personalaufwendungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,psychiatrie,Psychiatrie
be79210725c676fc1cc4f45c7b242118,gesundheit,,Gesundheit,90000,,versorgungsaufwendungen,Versorgungsaufwendungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,psychiatrie,Psychiatrie
c4439db8f949b5a0014edf635fd8e742,gesundheit,,Gesundheit,5587,,abschreibungen,Abschreibungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,psychiatrie,Psychiatrie
defd0c5ea89731f120d900039905eb86,gesundheit,,Gesundheit,132000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,psychiatrie,Psychiatrie
021d85c03a911166fa6d9a5aceb44e3c,gesundheit,,Gesundheit,1742000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,psychiatrie,Psychiatrie
b2310d1e9f625d895c7e090c2baa73a0,gesundheit,,Gesundheit,1764000,,personalaufwendungen,Personalaufwendungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,psychiatrie,Psychiatrie
5c76576996516c35ef8e06721981795d,gesundheit,,Gesundheit,90000,,versorgungsaufwendungen,Versorgungsaufwendungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,psychiatrie,Psychiatrie
8b71240ffedb94b1303366c21949aa23,gesundheit,,Gesundheit,4261,,abschreibungen,Abschreibungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,psychiatrie,Psychiatrie
3eee48c70ad0e49c2fa0d765c606325b,gesundheit,,Gesundheit,155129,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,psychiatrie,Psychiatrie
4f385aa29831bea93e876f835bcc854b,gesundheit,,Gesundheit,1712933.94999999995343387126922607421875,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,psychiatrie,Psychiatrie
d4e8599b98530e6e7ad41098afef9059,gesundheit,,Gesundheit,4471,,ausserordentliche-aufwendungen,Außerordentliche Aufwendungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,psychiatrie,Psychiatrie
67ca9fca0313a8edb30162b72aa510fd,gesundheit,,Gesundheit,1592628.71999999997206032276153564453125,,personalaufwendungen,Personalaufwendungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,psychiatrie,Psychiatrie
ff03f9f766ec86a7ebbaacac6256f42f,gesundheit,,Gesundheit,0,,versorgungsaufwendungen,Versorgungsaufwendungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,psychiatrie,Psychiatrie
2fcf73c48b5ee3a59435f62b1943f93c,gesundheit,,Gesundheit,3000,,abschreibungen,Abschreibungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,psychiatrie,Psychiatrie
a7a62acd2de9bc84360f83344173712e,gesundheit,,Gesundheit,123000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,psychiatrie,Psychiatrie
3dfaf34a2367343a9d0427842c84e216,gesundheit,,Gesundheit,1728000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,psychiatrie,Psychiatrie
a9ec239cf65fcb70fe28b0d5c0a57f90,gesundheit,,Gesundheit,1802000,,personalaufwendungen,Personalaufwendungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,psychiatrie,Psychiatrie
6c6bb3e07f14063ade4b3fa7e495209a,gesundheit,,Gesundheit,3000,,abschreibungen,Abschreibungen,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,psychiatrie,Psychiatrie
4d75e31eede540fbb9a0c4b720dbce2b,gesundheit,,Gesundheit,123000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,psychiatrie,Psychiatrie
6a57bedfbb2da5bdc3fd3153c5120e1f,gesundheit,,Gesundheit,1728000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,psychiatrie,Psychiatrie
b5f82c2ab02793c1484c9a5c68c26884,gesundheit,,Gesundheit,1619000,,personalaufwendungen,Personalaufwendungen,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,psychiatrie,Psychiatrie
ba66809b42f5f2bd91426ca5fbc4b3aa,gesundheit,,Gesundheit,1000,,abschreibungen,Abschreibungen,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,psychiatrie,Psychiatrie
3928ba82d64e8797613e8e49ef2c1d61,gesundheit,,Gesundheit,123000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,psychiatrie,Psychiatrie
a5602ee7a4bca1c29ec22115bd3c0630,gesundheit,,Gesundheit,1728000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,psychiatrie,Psychiatrie
b63de4a1a630cf9cf64113accb9a894b,gesundheit,,Gesundheit,1619000,,personalaufwendungen,Personalaufwendungen,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,psychiatrie,Psychiatrie
b3a219df6ba132ebb73c2a25ff020b70,gesundheit,,Gesundheit,1000,,abschreibungen,Abschreibungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,psychiatrie,Psychiatrie
f5a600b6bfdb6d48f45cbcca69f46e8c,gesundheit,,Gesundheit,123000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,psychiatrie,Psychiatrie
0700f534f1a1a64f82be13f14d26b57b,gesundheit,,Gesundheit,1728000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,psychiatrie,Psychiatrie
f14ccea06dad092f37307c74172185dc,gesundheit,,Gesundheit,1619000,,personalaufwendungen,Personalaufwendungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,psychiatrie,Psychiatrie
1c796aa6ff32c30814f22dd773caea87,gesundheit,,Gesundheit,1000,,abschreibungen,Abschreibungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,psychiatrie,Psychiatrie
272886b91e0c9daffc3e313ffd143eac,gesundheit,,Gesundheit,123000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,psychiatrie,Psychiatrie
634c1236acb001c487f5a8a4e917fcd1,gesundheit,,Gesundheit,1728000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,psychiatrie,Psychiatrie
efad31430d32b86dc35b1caa99ac7467,gesundheit,,Gesundheit,1619000,,personalaufwendungen,Personalaufwendungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,psychiatrie,Psychiatrie
58915a9920632b8c82c9868e5ba088fa,gesundheit,,Gesundheit,2510.239999999999781721271574497222900390625,,abschreibungen,Abschreibungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
b72b670b4d4858d864ab0d25b7d977da,gesundheit,,Gesundheit,202486.5,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
cfe88cb84dfd66abc92e0bfdeee1c42a,gesundheit,,Gesundheit,8903636.3000000007450580596923828125,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
fe749659a8c6c6f68eec67702dda6087,gesundheit,,Gesundheit,390483.369999999995343387126922607421875,,personalaufwendungen,Personalaufwendungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
d81ef7373175d719575040197b8ea5a3,gesundheit,,Gesundheit,85433.6799999999930150806903839111328125,,versorgungsaufwendungen,Versorgungsaufwendungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
eff97cf91100743405f0f91b09a2947e,gesundheit,,Gesundheit,4000,,abschreibungen,Abschreibungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
72847f7e18814d63f80e900204c15835,gesundheit,,Gesundheit,167000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
84f7116985153b2b2b602f4bc13dbd3e,gesundheit,,Gesundheit,9586000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
284e5d8d4731df302ce48df216a43c87,gesundheit,,Gesundheit,560000,,personalaufwendungen,Personalaufwendungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
6bb0da513b1fab7f999b9cb342d27f27,gesundheit,,Gesundheit,71000,,versorgungsaufwendungen,Versorgungsaufwendungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
65291cb4fcf033d0607319d76fa36fb2,gesundheit,,Gesundheit,1187,,abschreibungen,Abschreibungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
3a6c818b198670581efc213cd994aebf,gesundheit,,Gesundheit,165000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
e6e6451618a8a3e650b31d6b04b04609,gesundheit,,Gesundheit,9757000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
64d692d01336869fc96f8632cf304047,gesundheit,,Gesundheit,716000,,personalaufwendungen,Personalaufwendungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
f62c7dd33a79240cd006b7d1151a1d0e,gesundheit,,Gesundheit,71000,,versorgungsaufwendungen,Versorgungsaufwendungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
3a2b151e52931ba5d88f86fc89336136,gesundheit,,Gesundheit,3924.23000000000001818989403545856475830078125,,abschreibungen,Abschreibungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
8f3362011e7ce4cf03ee342f33af1e6c,gesundheit,,Gesundheit,333475.0200000000186264514923095703125,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
0f8174bdea03560edfa88764f8ee9d95,gesundheit,,Gesundheit,9007233.39000000059604644775390625,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
952d1c262faba2442a71fa7362591ee3,gesundheit,,Gesundheit,777,,ausserordentliche-aufwendungen,Außerordentliche Aufwendungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
a0f09938e9ccad14cf70d222513c5219,gesundheit,,Gesundheit,523397.25,,personalaufwendungen,Personalaufwendungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
0cde15dfa816c42af31168e8a9e9d87e,gesundheit,,Gesundheit,57342.8199999999997089616954326629638671875,,versorgungsaufwendungen,Versorgungsaufwendungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
04211d1d2205d3b7b96e01d84abaf19e,gesundheit,,Gesundheit,4000,,abschreibungen,Abschreibungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
05f93f835e7de2ecac6270fb3962d77b,gesundheit,,Gesundheit,170000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
36b99e7c637044ab89ece45357b209f8,gesundheit,,Gesundheit,8689000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
f566c7a105a9ca5a2b8e35e739a6e97a,gesundheit,,Gesundheit,560000,,personalaufwendungen,Personalaufwendungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
8b0490970410153cc41fb2167bc797c0,gesundheit,,Gesundheit,8000,,versorgungsaufwendungen,Versorgungsaufwendungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
2407cef7ce4c1ff26ec0fc578683aeb2,gesundheit,,Gesundheit,3000,,abschreibungen,Abschreibungen,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
eed31c6e8f862cc02bda4c000fda9dce,gesundheit,,Gesundheit,170000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
3f2d858b53a8e66c13c2eec2f6092889,gesundheit,,Gesundheit,8689000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
6b252cef3fc59997bf8ef9ec15857c63,gesundheit,,Gesundheit,560000,,personalaufwendungen,Personalaufwendungen,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
58a9c668d225d7d81cb4117d5cc3d522,gesundheit,,Gesundheit,10000,,versorgungsaufwendungen,Versorgungsaufwendungen,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
efd0ed6fe7acd60ceb7b52fbac10ff30,gesundheit,,Gesundheit,4000,,abschreibungen,Abschreibungen,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
8cc28cfcac30b3a79817eabde4ed16b9,gesundheit,,Gesundheit,170000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
9b962b5206d32a19ca51854d88a5c5db,gesundheit,,Gesundheit,8689000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
ef4bf8588f382d17f1b38e2dd38fa855,gesundheit,,Gesundheit,560000,,personalaufwendungen,Personalaufwendungen,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
0f94dfb43caf39aec3cc407445804003,gesundheit,,Gesundheit,10000,,versorgungsaufwendungen,Versorgungsaufwendungen,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
723b1eb2edff2f106602ba81a3995a95,gesundheit,,Gesundheit,4000,,abschreibungen,Abschreibungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
6ff5ab9ebd20a1045879a414d06389fe,gesundheit,,Gesundheit,170000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
f2ac4cf2de304de426827f47ca42e440,gesundheit,,Gesundheit,8689000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
cc9f640d683bcc45325a3364b1b85da1,gesundheit,,Gesundheit,560000,,personalaufwendungen,Personalaufwendungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
072a81ede8e00d6372f321f9e6c5ac88,gesundheit,,Gesundheit,10000,,versorgungsaufwendungen,Versorgungsaufwendungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
4d11f29f97e5f131aa3cbaf001e1b0eb,gesundheit,,Gesundheit,4000,,abschreibungen,Abschreibungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
07649810113f560b6248c857c5e8f659,gesundheit,,Gesundheit,170000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
1418d96437635de3fa84d328dd1ca1fd,gesundheit,,Gesundheit,8689000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
3c00ad71888298bf1ce0a109f5072e5c,gesundheit,,Gesundheit,560000,,personalaufwendungen,Personalaufwendungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
50491758cbb63d4ba8adefab4426ab66,gesundheit,,Gesundheit,10000,,versorgungsaufwendungen,Versorgungsaufwendungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,drogen-sucht-und-praventionsthemen,"Drogen-, Sucht- und Präventionsthemen"
d490eeb284741fbd62f47f3586180eb0,gesundheit,,Gesundheit,0,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,stadt-kliniken-frankfurt-a-m-hochst,Städt. Kliniken Frankfurt a.M.-Höchst
